LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:54:20	0                 
Time	Ampl
363.2813	-49.3583
364.2578	-55.3703
365.2344	-46.6863
366.2109	-44.5988
367.1875	-44.5178
368.1641	-41.4528
369.1406	-38.1939
370.1172	-38.992
371.0938	-27.2014
372.0703	-31.0227
373.0469	-37.2754
374.0234	-40.6424
375	-45.117
375.9766	-46.5095
376.9531	-47.8037
377.9297	-49.2601
378.9063	-50.8441
379.8828	-49.1938
380.8594	-51.0234
381.8359	-49.2232
382.8125	-54.1448
383.7891	-47.1259
384.7656	-54.9823
385.7422	-54.9676
386.7188	-53.3442
387.6953	-59.7688
388.6719	-58.6023
389.6484	-54.8841
390.625	-52.9488
391.6016	-52.0696
392.5781	-57.4799
393.5547	-54.7048
394.5313	-55.6503
395.5078	-56.3207
396.4844	-65.3756
397.4609	-53.828
398.4375	-64.7076
399.4141	-72.3822
400.3906	-72.1735
401.3672	-53.2828
402.3438	-52.5731
403.3203	-52.9832
404.2969	-59.1205
405.2734	-60.3263
406.25	-64.5578
407.2266	-60.4491
408.2031	-52.1826
409.1797	-55.864
410.1563	-68.9342
411.1328	-59.7418
412.1094	-49.6555
413.0859	-56.0334
414.0625	-56.2937
415.0391	-56.112
416.0156	-55.6577
416.9922	-53.1158
417.9688	-58.1455
418.9453	-56.9298
419.9219	-59.0198
420.8984	-54.5329
421.875	-52.0966
422.8516	-56.2225
423.8281	-56.9396
424.8047	-54.5378
425.7813	-53.6463
426.7578	-51.517
427.7344	-51.3869
428.7109	-53.0618
429.6875	-52.8334
430.6641	-46.2418
431.6406	-46.787
432.6172	-33.4
433.5938	-33.233
434.5703	-39.1345
435.5469	-44.4539
436.5234	-46.8705
437.5	-49.1815
438.4766	-59.2261
439.4531	-49.4345
440.4297	-57.8483
441.4063	-63.1776
442.3828	-51.2027
443.3594	-56.3944
444.3359	-53.4867
445.3125	-55.6601
446.2891	-52.7401
447.2656	-52.19
448.2422	-56.9298
449.2188	-54.862
450.1953	-51.9296
451.1719	-57.4038
452.1484	-62.2959
453.125	-50.0582
454.1016	-56.5099
455.0781	-58.617
456.0547	-61.2129
457.0313	-51.9935
458.0078	-59.8597
458.9844	-56.0874
459.9609	-59.9923
460.9375	-62.5219
461.9141	-59.5797
462.8906	-50.1516
463.8672	-58.9682
464.8438	-50.3726
465.8203	-56.4656
466.7969	-63.2512
467.7734	-57.1066
468.75	-55.9941
469.7266	-53.3049
470.7031	-55.8419
471.6797	-54.496
472.6563	-56.6155
473.6328	-61.5149
474.6094	-54.695
475.5859	-56.7407
476.5625	-57.9171
477.5391	-59.4324
478.5156	-56.4632
479.4922	-54.4469
480.4688	-57.6764
481.4453	-61.1736
482.4219	-65.9257
483.3984	-54.7834
484.375	-61.122
485.3516	-54.3953
486.3281	-60.8445
