LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:55:41	0                 
Time	Ampl
632.8125	-59.84
633.7891	-57.8606
634.7656	-52.6983
635.7422	-53.1404
636.7188	-55.4194
637.6953	-57.2392
638.6719	-68.7303
639.6484	-51.048
640.625	-70.5428
641.6016	-72.7825
642.5781	-52.438
643.5547	-50.628
644.5313	-63.1211
645.5078	-56.6032
646.4844	-54.3855
647.4609	-58.9043
648.4375	-50.7091
649.4141	-61.5837
650.3906	-55.4342
651.3672	-52.8972
652.3438	-62.819
653.3203	-58.7914
654.2969	-57.6396
655.2734	-56.9249
656.25	-54.4076
657.2266	-44.7118
658.2031	-49.2601
659.1797	-51.9493
660.1563	-58.7005
661.1328	-52.3078
662.1094	-56.0359
663.0859	-54.6679
664.0625	-56.2913
665.0391	-51.6325
666.0156	-52.2906
666.9922	-65.604
667.9688	-56.5295
668.9453	-56.2029
669.9219	-69.4622
670.8984	-50.5691
671.875	-56.0211
672.8516	-57.3989
673.8281	-69.418
674.8047	-58.2511
675.7813	-66.7705
676.7578	-61.2055
677.7344	-52.6099
678.7109	-59.4741
679.6875	-79.6934
680.6641	-57.1508
681.6406	-52.7131
682.6172	-64.963
683.5938	-52.1679
684.5703	-57.7795
685.5469	-50.5863
686.5234	-66.2155
687.5	-53.9533
688.4766	-52.7695
689.4531	-73.6863
690.4297	-60.6529
691.4063	-52.7966
692.3828	-53.8673
693.3594	-57.5217
694.3359	-72.6548
695.3125	-50.4905
696.2891	-66.1934
697.2656	-62.1952
698.2422	-56.861
699.2188	-53.7863
700.1953	-60.9771
701.1719	-56.8733
702.1484	-63.2341
703.125	-57.7034
704.1016	-62.1559
705.0781	-62.5489
706.0547	-53.7249
707.0313	-58.4844
708.0078	-67.4312
708.9844	-54.9626
709.9609	-59.0075
710.9375	-61.2129
711.9141	-60.3656
712.8906	-60.4786
713.8672	-61.8244
714.8438	-53.0765
715.8203	-52.3619
716.7969	-60.8347
717.7734	-65.9503
718.75	-61.9889
719.7266	-59.4962
720.7031	-53.7494
721.6797	-57.2687
722.6563	-63.4305
723.6328	-49.2134
724.6094	-65.6089
725.5859	-58.8012
726.5625	-54.7932
727.5391	-62.7208
728.5156	-58.2437
729.4922	-55.6626
730.4688	-54.2455
731.4453	-54.7146
732.4219	-55.0191
733.3984	-53.5874
734.375	-59.9358
735.3516	-52.8555
736.3281	-60.3656
737.3047	-51.1364
738.2813	-54.0761
739.2578	-59.5183
740.2344	-56.198
741.2109	-59.2948
742.1875	-50.7827
743.1641	-52.4773
744.1406	-55.6527
745.1172	-63.3691
746.0938	-55.8075
747.0703	-56.7112
748.0469	-65.3682
749.0234	-52.298
750	-59.7565
750.9766	-55.5889
751.9531	-56.5786
752.9297	-66.1074
753.9063	-53.0372
754.8828	-56.7211
755.8594	-52.7106
756.8359	-55.2598
757.8125	-61.5788
758.7891	-63.2414
759.7656	-70.4593
760.7422	-55.1321
761.7188	-67.6399
762.6953	-59.98
763.6719	-58.1676
764.6484	-56.6818
765.625	-59.4667
766.6016	-64.182
767.5781	-53.3982
768.5547	-61.402
769.5313	-65.2037
770.5078	-73.4333
771.4844	-56.7456
772.4609	-53.6045
773.4375	-60.3337
774.4141	-55.0781
775.3906	-51.9174
776.3672	-59.366
777.3438	-52.6517
778.3203	-56.1464
779.2969	-63.5337
780.2734	-50.4905
